Place Name,Review Name,Relative Publish Time Description,Rating,Text,Original Text,Author Display Name,Author URI,Author Photo URI,Publish Time
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSUNhcXFPc213RRAB,2 years ago,5,"Great place for food and drinks! Lots of vegan options and very welcoming people! Place with the soul, handpicked accessories, plates, glasses and decent cocktails! Definitely recommended.","Great place for food and drinks! Lots of vegan options and very welcoming people! Place with the soul, handpicked accessories, plates, glasses and decent cocktails! Definitely recommended.",Yulia Darmorez,https://www.google.com/maps/contrib/116115822856671276807/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUdx736PaNAdexrKVhFogQ9p74CLOh6DgDRtlGLjXQweoRaHO238w=s128-c0x00000000-cc-rp-mo-ba4,2021-07-28T15:39:08Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChZDSUhNMG9nS0VJQ0FnSUNxek5LeUtnEAE,2 years ago,5,Perfect place to have coffee and good food. Try cappuccino with hazelnut milk!,Perfect place to have coffee and good food. Try cappuccino with hazelnut milk!,Karde Guner,https://www.google.com/maps/contrib/116925978185118743845/reviews,https://lh3.googleusercontent.com/a/ACg8ocJOE0m6y4fuh-TAC-IEajB6ntQQdRaqCu3VGQvO7FHHIKB0tJU=s128-c0x00000000-cc-rp-mo,2021-05-29T12:12:59Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSURHM2RxR3ZRRRAB,2 years ago,5,"Great stuff ,great place, wanderful coffee and best dessert","Great stuff ,great place, wanderful coffee and best dessert",Abdulaziz Almalki,https://www.google.com/maps/contrib/107468413415914229923/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWY9ho7p2gsyMC0AmW6gR8CvVourd01gKrIJKCG7mOIK-1npMVgzg=s128-c0x00000000-cc-rp-mo-ba4,2021-12-06T22:32:38Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSURxOHVIY3BnRRAB,2 years ago,5,"Today my friend and I were in a wonderful place where we managed to combine style, concept, taste and friendliness) incredible coffee, delicious bowls. The prices are not low, but believe me, this place is a must visit. I really, really liked it)","Сегодня мы с моей подругой были в чудесном месте, где удалось совместить стиль, концепцию, вкус и доброжелательность) невероятный кофе, вкусные боулы. Цены не низкие, но поверьте, это место обязательно к посещению. Очень-очень понравилось)",Аня Смирнова,https://www.google.com/maps/contrib/105320360987600781900/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXxmwhoJSI-5K7ddYyikK1DBqMZJi5U7RQvyrZgA91mdJIO9G2P=s128-c0x00000000-cc-rp-mo-ba3,2021-07-04T11:31:38Z
WA Coffee and Cocktails,places/ChIJH1WbrmDdOkcRAsiHxwW-GaM/reviews/ChdDSUhNMG9nS0VJQ0FnSURLdnFDbjVRRRAB,2 years ago,5,"I really liked the coffee, it is definitely my top in Lviv, especially the rice-hazelnut cappuccino ❤️
And in general, there is a large selection of vegetable, next time I want to taste your matcha 😉","Мені дуже сподобалась кава, це напевно мій топ у Львові, особливо капучіно на рисово-фундучному ❤️
І взагалі тут великий вибір рослинного, наступного разу ше хочу скуштувати вашу матчу 😉",Микола ГЛушко,https://www.google.com/maps/contrib/103980106594458082280/reviews,https://lh3.googleusercontent.com/a/ACg8ocJkH3wQGM1n1qdaQhGf_NsFqHib4nYpDjOJ-FLOUz_-aZN9ew=s128-c0x00000000-cc-rp-mo,2021-05-12T09:54:18Z
Borshch Ta Ryba,places/ChIJ-3jN0tTdOkcR2gK3-Klxd6g/reviews/ChdDSUhNMG9nS0VJQ0FnSUNHbTl2b3JBRRAB,2 years ago,5,Nice cozy place. Great options of borsch. I liked staff too.,Nice cozy place. Great options of borsch. I liked staff too.,Andrii Melnyk,https://www.google.com/maps/contrib/107555499379075587994/reviews,https://lh3.googleusercontent.com/a/ACg8ocLH9fyJewZStxFCDlRMDBpuSpaxlSbGpL8DzA0aFCTo4y_Fqg=s128-c0x00000000-cc-rp-mo-ba3,2021-11-10T07:09:03Z
Borshch Ta Ryba,places/ChIJ-3jN0tTdOkcR2gK3-Klxd6g/reviews/ChZDSUhNMG9nS0VJQ0FnSUNhcXJtR1B3EAE,2 years ago,5,"Very tasty traditional meals, i liked borscth soup and uzvar.","Very tasty traditional meals, i liked borscth soup and uzvar.",Hakn v,https://www.google.com/maps/contrib/110730703929041216984/reviews,https://lh3.googleusercontent.com/a/ACg8ocIzdWTsgF5JAe7ppcRrwZnyxZ7Vt_LTCoivSpt8JkORtT16WQ=s128-c0x00000000-cc-rp-mo,2021-07-28T15:04:40Z
Borshch Ta Ryba,places/ChIJ-3jN0tTdOkcR2gK3-Klxd6g/reviews/ChdDSUhNMG9nS0VJQ0FnSUNtaWFlaTVBRRAB,2 years ago,1,"We came to this establishment around 6 pm, ordering 4 borscht, khachapuri, banosh, and mashed potatoes. We received the order at 7:30, we began to suspect that the vegetables for the borscht were grown during the cooking process, the borscht was not bad, we were lucky, the banosh turned out to be semolina porridge, with lumps (!!!), the puree was made from one potato, apparently she was also grown, because we received this miracle, at about 7:40. Now the highlight of the program, KHACHAPURI, photo attached, in Adjara, turned out to be a cheese bun with fried eggs. The place is disgusting, the table next door has not been cleaned for 2 hours at the time of writing this review, the service is disgusting, you have to clean the dirty dishes yourself at the next table, the prices are high, prohibitively high, it would be better to eat shawarma. The place is terrible, I don't recommend it to anyone","Пришли в данное заведение около 6ти вечера, заказав 4 борща, хачапури, банош, и пюре. Заказ мы получили в 7:30, начали подозревать, что овощи для борща, растили во процесса приготовления, борщ был неплох, повезло, банош оказался манной кашей, с комочками(!!!), пюре было сделано из одной картошины, по всей видимости ее тоже выращивали, потому что получили мы сие чудо, около 7:40. Теперь гвоздь программы, ХАЧАПУРИ, фото прилагается, по аджарски, оказалось сырной булкой с яичницей. Место отвратительное, соседний стол, на момент написания данного отзыва не убран уже 2 часа,  обсуживание отвратительное, грязную посуду приходиться убирать самому за соседний стол, цены большие, непомерно большие, лучше бы съели шаурмы. Место ужасное, не рекомендую никому",Данил Андрющенко,https://www.google.com/maps/contrib/105943173307306429656/reviews,https://lh3.googleusercontent.com/a/ACg8ocJtz5HGeo2vCtOjXXOMXDF7jHYeIP3-Dm_qVbleIdgsQ3RdQw=s128-c0x00000000-cc-rp-mo,2022-01-01T18:12:46Z
Borshch Ta Ryba,places/ChIJ-3jN0tTdOkcR2gK3-Klxd6g/reviews/ChdDSUhNMG9nS0VJQ0FnSUM2Z1BhTnFBRRAB,2 years ago,5,"Gorgeous! Inexpensive! Amazing! Unobtrusively!) They came and took two borscht, meat and lean, and sweet dumplings, everything was super! Meat borscht is served with pampushka, lard and 25g of vodka! Probably for the first time I was delighted with borscht, which was not prepared by my mother!) Well, and as a bonus there is an excellent photo place at the entrance)","Шикарно! Недорого! Восхитительно! Ненавязчиво!) Пришли взяли два борща, мясной и постный, и сладенькие вареники, всё супер! Мясной борщ подаётся с пампушкой, салом и 25гр горилки! Наверное впервые я был в восторге от борща, который приготовила не моя мать!) Ну и бонусом отличный фотоплэйс на входе)",Юрий Кот,https://www.google.com/maps/contrib/111716990575394359416/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUMsw9oICZwmqc9E34GRuO193hdzKepxDKanyydfKq9gD1dToQ=s128-c0x00000000-cc-rp-mo-ba4,2021-08-27T07:15:37Z
Borshch Ta Ryba,places/ChIJ-3jN0tTdOkcR2gK3-Klxd6g/reviews/ChdDSUhNMG9nS0VJQ0FnSUNtbWVqNTBRRRAB,2 years ago,1,"Terrible place. Diet borscht, like in a canteen. The dishes were brought not washed, the dumplings waited for more than an hour. There are no napkins on the tables, you had to ask, they took 40 minutes to bring the napkins, and they constantly reminded you. The tablecloths on the tables are not changed or washed. We sat with a mountain of dishes for about 20 minutes, you’ll have to clear it yourself if you want to order a lot. Even the chairs are dirty.","Ужасное место. Борщ диетический, будто в столовой. Посуду принесли не мытую, вареники ждали более часа. На столах нет салфеток, приходилось просить, садфетки несли минут 40, постоянно напоминали. Скатерти на столах не меняют и походу не стирают. Сидели с горой посуды минут 20, придется самому убирать если хотите заказывать много. Даже стулья грязные.",Oleksandr Samokhin,https://www.google.com/maps/contrib/100146988942545490021/reviews,https://lh3.googleusercontent.com/a-/ALV-UjXOwCKjAw-C6Md65kX8IXTChjVJX4UjisOF0Xpm1VQOV31lHFo=s128-c0x00000000-cc-rp-mo,2022-01-02T16:45:59Z
OM NOM NOM - Futura HUB,places/ChIJbS0MlNznOkcRO-LIQ51rGek/reviews/ChdDSUhNMG9nS0VJQ0FnSUQwMGFDeGdRRRAB,4 years ago,5,"This place is fantastic!
It’s spacious and stylish. This is a place for vegetarians, they have all kinds of vegetable milk. Food is delicious. There are a lot of snacks and main dishes. Prices are reasonable for the food you get. Food and coffee here will cost you ~5-6$ depending on what you eat.
Staff is friendly and helpful.
You won’t regret going here.","This place is fantastic!
It’s spacious and stylish. This is a place for vegetarians, they have all kinds of vegetable milk. Food is delicious. There are a lot of snacks and main dishes. Prices are reasonable for the food you get. Food and coffee here will cost you ~5-6$ depending on what you eat.
Staff is friendly and helpful.
You won’t regret going here.",Oksana Kosendiak,https://www.google.com/maps/contrib/112353401751059253989/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWBGxAJ41aUNiRQwflTOn21knSiDl9j9y0pyz_0A3sR7NVmQlM=s128-c0x00000000-cc-rp-mo-ba4,2019-10-23T10:10:00Z
OM NOM NOM - Futura HUB,places/ChIJbS0MlNznOkcRO-LIQ51rGek/reviews/ChZDSUhNMG9nS0VJQ0FnSUQwdnJfRlpBEAE,4 years ago,5,Perfect place to gather with friends and have a delicious % 100 VEGAN meals.I love spending time in this big and bright space. I also like that you can come with your kids have a little playground too ! The staff are super friendly.So highly recommended ! The best restaurant in Lviv.,Perfect place to gather with friends and have a delicious % 100 VEGAN meals.I love spending time in this big and bright space. I also like that you can come with your kids have a little playground too ! The staff are super friendly.So highly recommended ! The best restaurant in Lviv.,forever_vegan1,https://www.google.com/maps/contrib/109676649611530098993/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUWZK8yEvLrZuY3yDlNtXtZzzQpah-nWA9WCdL4u8gFg0Z8bd7eMQ=s128-c0x00000000-cc-rp-mo-ba4,2019-11-19T13:17:19Z
OM NOM NOM - Futura HUB,places/ChIJbS0MlNznOkcRO-LIQ51rGek/reviews/ChdDSUhNMG9nS0VJQ0FnSUQwa2FLLXpnRRAB,4 years ago,4,"I'm not a big fan of vegan food but OmNomNom I must say is quite good. Breakfast is excellent, also tried puncakes and cacao - also good but a bit too sweet and it looks like my stomach doesn't accept cocoa milk very well. Otherwise great place to hang around and eat. Great people, great service.","I'm not a big fan of vegan food but OmNomNom I must say is quite good. Breakfast is excellent, also tried puncakes and cacao - also good but a bit too sweet and it looks like my stomach doesn't accept cocoa milk very well. Otherwise great place to hang around and eat. Great people, great service.",Михайло Ткачук (tao),https://www.google.com/maps/contrib/115296924254867604980/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUboPcvunJYncvFsbFehXC5zEtaZaAhD_2EnYE9AM7CTpmBdvM04w=s128-c0x00000000-cc-rp-mo-ba4,2019-10-24T10:38:15Z
OM NOM NOM - Futura HUB,places/ChIJbS0MlNznOkcRO-LIQ51rGek/reviews/ChdDSUhNMG9nS0VJQ0FnSUQwMGZEVzFnRRAB,4 years ago,5,"The best food in Lviv you can ever find! Everything is so delicious, all on the menu is very tasty and well-made. The interior is also very beautiful and cozy! I would recommend trying grilled avocado and cheese burger. For sure this is my favourite place in the city! They also have a great selection of cocktails and freshly baked bread!","The best food in Lviv you can ever find! Everything is so delicious, all on the menu is very tasty and well-made. The interior is also very beautiful and cozy! I would recommend trying grilled avocado and cheese burger. For sure this is my favourite place in the city! They also have a great selection of cocktails and freshly baked bread!",Yulia Darmorez,https://www.google.com/maps/contrib/116115822856671276807/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUdx736PaNAdexrKVhFogQ9p74CLOh6DgDRtlGLjXQweoRaHO238w=s128-c0x00000000-cc-rp-mo-ba4,2019-10-24T21:02:21Z
OM NOM NOM - Futura HUB,places/ChIJbS0MlNznOkcRO-LIQ51rGek/reviews/ChZDSUhNMG9nS0VJQ0FnSUQwa2EzVFd3EAE,4 years ago,5,"Best place in Lviv - cozy and ambient atmosphere, lovely music, great service and food is top-notch! Recommend burger with beetroot cutlet and grilled avocado with hollandaise sauce. My 3rd or 4th visit here and I'm definitely coming again!","Best place in Lviv - cozy and ambient atmosphere, lovely music, great service and food is top-notch! Recommend burger with beetroot cutlet and grilled avocado with hollandaise sauce. My 3rd or 4th visit here and I'm definitely coming again!",Oleksandr Oliynyk,https://www.google.com/maps/contrib/110247987611952564618/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWxJI5JX3T06Sg3GXRfg0A3SnT9-sbGL3pg_HmtlVe3_bPu5nvMeg=s128-c0x00000000-cc-rp-mo-ba3,2019-08-18T11:00:05Z
Uno Mas,places/ChIJ37YJI9HdOkcR-KJS8OSyE7U/reviews/ChZDSUhNMG9nS0VJQ0FnSUNHaHFpb0ZnEAE,2 years ago,4,"It is the first Spanish restaurant in Lviv. In terms of format it is a cocktail bar with Spanish cuisine (not to be confused with Mexican one, they are fundamentally different). Quite a nice interior. Prices are higher than average. But the main thing about this niche restaurant is the speak easy style - you can not only come here to have a dinner, but also to have a good time and spend an evening with friends. The minus of the place is the unobvious entrance. You have to go through the entrance hall and then take an elevator up to the 8th floor. The scenery from the window, however, is worth it.","It is the first Spanish restaurant in Lviv. In terms of format it is a cocktail bar with Spanish cuisine (not to be confused with Mexican one, they are fundamentally different). Quite a nice interior. Prices are higher than average. But the main thing about this niche restaurant is the speak easy style - you can not only come here to have a dinner, but also to have a good time and spend an evening with friends. The minus of the place is the unobvious entrance. You have to go through the entrance hall and then take an elevator up to the 8th floor. The scenery from the window, however, is worth it.",Михайло Литвиненко,https://www.google.com/maps/contrib/108564364903671944203/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWJt-gqA_OpMAFTmHZD6REHEBCAk5yJfoqyQFEWr5rfsDXBU8jJ=s128-c0x00000000-cc-rp-mo-ba6,2021-10-27T11:15:21Z
